Program,ParentProject,Project,StationName,StationCode,SampleDate,CollectionTime,LocationCode,CollectionDepth,UnitCollectionDepth,SampleTypeCode,CollectionReplicate,ResultsReplicate,LabBatch,LabSampleID,MatrixName,MethodName,Analyte,Unit,Result,Observation,MDL,RL,ResultQualCode,QACode,BatchVerification,ComplianceCode,SampleComments,CollectionComments,ResultsComments,BatchComments,EventCode,ProtocolCode,SampleAgency,GroupSamples,CollectionMethodName,TargetLatitude,TargetLongitude,CollectionDeviceDescription,CalibrationDate,PositionWaterColumn,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,AnalysisDate,DilutionFactor,ExpectedValue,LabAgency,SubmittingAgency,SubmissionCode,OccupationMethod,StartingBank,DistanceFromBank,UnitDistanceFromBank,StreamWidth,UnitStreamWidth,StationWaterDepth,UnitStationWaterDepth,HydroMod,HydroModLoc,LocationDetailWQComments,ChannelWidth,UpstreamLength,DownStreamLength,TotalReach,LocationDetailBAComments,SampleID,DW_AnalyteName,Datum,DataQuality,DataQualityIndicator,ResultDisplay,DisplayText,Censored,AnalyteDisplay,AnalyteGroup1,AnalyteGroup2,AnalyteGroup3,MatrixDisplay,Region
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Klamath Trinity Trend Montoring FYs 2002 2003,Eel River d/s Van Arsdale Reservoir,111ER7910,10/21/2002 0:00,1899-12-30 09:15:00,Bank,0.1,m,Grab,1,1,AMS102902-3,12759,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,1.4,,0.1,0.1,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,39.38675,-123.11613,Individual Collection by hand,,subsurface,LabAcidified,10/25/2002 0:00,,1/1/1950 0:00,10/29/2002 0:00,1,,AMS,AMS,A,WalkIn,LB,-88.0,m,20.0,m,1.0,m,NR,,,,,,,,,Total Organic Carbon,WGS84,Passed,,1.4,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Klamath Trinity Trend Montoring FYs 2002 2003,Klamath River at Gottville River Access,105KL7907,11/5/2002 0:00,1899-12-30 13:40:00,Bank,0.1,m,Grab,1,1,112902-01,12798,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,4.7,,0.1,0.1,=,,VAC,Com,sample not taken at centroid due to depth,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,41.85845,-122.75022,Individual Collection by hand,,subsurface,LabAcidified,11/13/2002 0:00,,1/1/1950 0:00,11/29/2002 0:00,1,,AMS,AMS,A,Walk In,RB,-88.0,m,-88.0,m,0.6,m,NR,,Station water depth = water column depth at point sample was taken - Stream width not recorded - sample not taken at centroid due to depth,,,,,,,Total Organic Carbon,WGS84,Passed,,4.7,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Klamath Trinity Trend Montoring FYs 2002 2003,Klamath River at Klamath Glen,105KL0330,2/4/2003 0:00,1899-12-30 13:30:00,Bank,0.1,m,Grab,1,1,022803-01,18034,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,1.0,,0.1,0.1,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,41.51604,-124.00049,Individual Collection by hand,,subsurface,LabAcidified,2/10/2003 0:00,,1/1/1950 0:00,2/28/2003 0:00,1,,AMS,AMS,A,WalkIn,RB,-88.0,m,50.0,m,0.8,m,NR,,,,,,,,,Total Organic Carbon,WGS84,Passed,,1.0,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Klamath Trinity Trend Montoring FYs 2002 2003,Klamath River at Seiad Valley,105KL6175,2/11/2003 0:00,1899-12-30 14:00:00,Bank,0.1,m,Grab,1,1,022803-02,18049,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,1.8,,0.1,0.1,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,41.85403,-123.23148,Individual Collection by hand,,subsurface,LabAcidified,2/14/2003 0:00,,1/1/1950 0:00,2/28/2003 0:00,1,,AMS,AMS,A,WalkIn,RB,-88.0,m,-88.0,m,0.3,m,NR,,,,,,,,,Total Organic Carbon,WGS84,Passed,,1.8,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Klamath Trinity Trend Montoring FYs 2002 2003,Klamath River at State Line,105KL9990,6/18/2003 0:00,1899-12-30 11:15:00,Midchannel,0.1,m,Grab,1,1,062603-01,18577,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,3.7,,0.1,0.1,=,,VAC,Com,,,, also on 6/21/03,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,42.0046,-122.18996,Individual Collection by hand,,subsurface,LabAcidified,6/20/2003 0:00,,1/1/1950 0:00,6/26/2003 0:00,1,,AMS,AMS,A,WalkIn,LB,6.0,m,100.0,m,1.0,m,NR,,"patches of white foam ('bubble ) noted on surface; Field Crew did not record enough decimals, replaced with target lat/long P.Otis",,,,,,,Total Organic Carbon,WGS84,Passed,,3.7,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Klamath Trinity Trend Montoring FYs 2002 2003,Klamath River at Weitchpec,105KL2057,6/11/2003 0:00,1899-12-30 12:50:00,Bank,0.1,m,Grab,1,1,062503-01,18564,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,1.5,,0.1,0.1,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,41.18566,-123.70705,Individual Collection by hand,,subsurface,LabAcidified,6/13/2003 0:00,,1/1/1950 0:00,6/25/2003 0:00,1,,AMS,AMS,A,WalkIn,LB,-88.0,m,33.0,m,0.7,m,NR,,,,,,,,,Total Organic Carbon,WGS84,Passed,,1.5,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Klamath Trinity Trend Montoring FYs 2002 2003,Klamath River Below Iron Gate,105KL9073,11/5/2002 0:00,1899-12-30 11:50:00,Bank,0.1,m,Grab,1,1,112902-01,12797,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,5.2,,0.1,0.1,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,41.92778,-122.4439,Individual Collection by hand,,subsurface,LabAcidified,11/13/2002 0:00,,1/1/1950 0:00,11/29/2002 0:00,1,,AMS,AMS,A,Walk In,LB,-88.0,m,70.0,m,0.6,m,NR,,not sampled at centroid of flow due to depth and high flow,,,,,,,Total Organic Carbon,WGS84,Passed,,5.2,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Klamath Trinity Trend Montoring FYs 2002 2003,Mad River at Blue Lake below Hatchery,109MA1087,4/15/2003 0:00,1899-12-30 16:00:00,Midchannel,0.1,m,Grab,1,1,042403-02,18360,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,1.4,,0.1,0.1,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,40.87582,-123.99452,Individual Collection by hand,,subsurface,LabAcidified,4/17/2003 0:00,,1/1/1950 0:00,4/24/2003 0:00,1,,AMS,AMS,A,WalkIn,LB,2.0,m,25.0,m,0.5,m,NR,,,,,,,,,Total Organic Carbon,WGS84,Passed,,1.4,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Klamath Trinity Trend Montoring FYs 2002 2003,Mad River at Blue Lake below Hatchery,109MA1087,6/10/2003 0:00,1899-12-30 12:30:00,Bank,0.1,m,Grab,1,1,062503-01,18560,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,0.8,,0.1,0.1,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,40.87582,-123.99452,Individual Collection by hand,,subsurface,LabAcidified,6/13/2003 0:00,,1/1/1950 0:00,6/25/2003 0:00,1,,AMS,AMS,A,WalkIn,LB,-88.0,m,50.0,m,0.7,m,NR,,,,,,,,,Total Organic Carbon,WGS84,Passed,,0.8,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2011,Bridge Creek above Wooley Cr.,105FS0428,8/3/2011 0:00,1899-12-30 12:00:00,X,0.1,m,Grab,1,1,WPCL_8077_W_TOC,L-422-11-18,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,1.07,,0.5,1.0,=,,VAC,Com,,CollTime reported as 11:00 for Inorgs; CollTime reported as 9:00 for Metals,,,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,41.441054,-123.3582004,Individual Collection by hand,,Subsurface,FieldAcidified,8/4/2011 0:00,,1/1/1950 0:00,8/10/2011 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Total Organic Carbon,NAD83,Passed,,1.07,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2011,Eighteen Mile Creek above Old Gasquet Rd.,103WER030,8/10/2011 0:00,1899-12-30 09:15:00,X,0.1,m,Grab,1,1,WPCL_8084_W_TOC,L-440-11-18,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,,,0.5,1.0,ND,H,VAC,Qual,,,,"Trouble with Machine, Samples 1 day out of Hldtime",BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,41.85675,-123.91167,Individual Collection by hand,,Subsurface,FieldAcidified,8/11/2011 0:00,,1/1/1950 0:00,9/8/2011 0:00,1,,DFW-WPCL,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,,Total Organic Carbon,NAD83,Some review needed,QACode:H,0.25,ND result displayed as 1/2 the MDL,True,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2011,"Elk Creek, SF above Little South Fork",110ECSLSF,7/26/2011 0:00,1899-12-30 14:30:00,X,0.1,m,Grab,1,1,WPCL_8077_W_TOC,L-400-11-17,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,2.23,,0.5,1.0,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,40.67323,-124.0966,Individual Collection by hand,,Subsurface,FieldAcidified,7/26/2011 0:00,,1/1/1950 0:00,8/10/2011 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Total Organic Carbon,NAD83,Passed,,2.23,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2011,Rattlesnake Creek ~1.3mi above Eel River,111RSCAER,8/8/2011 0:00,1899-12-30 15:45:00,X,0.1,m,Grab,1,1,WPCL_8084_W_TOC,L-436-11-09,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,0.79,,0.5,1.0,DNQ,H,VAC,Qual,,,,"Trouble with Machine, Samples 1 day out of Hldtime",BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,39.987776,-123.0513195,Individual Collection by hand,,Subsurface,FieldAcidified,8/10/2011 0:00,,1/1/1950 0:00,9/8/2011 0:00,1,,DFW-WPCL,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,,Total Organic Carbon,NAD83,Some review needed,ResultQualCode:DNQ; QACode:H,0.79,DNQ result displayed as the reported value,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2012,Coffee Creek EF ~1.4mi above Mainstem,106WE1079,8/8/2012 0:00,1899-12-30 12:00:00,X,0.1,m,Grab,1,1,WPCL_9594_W_TOC,L-458-12-07,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,0.59,,0.5,1.0,DNQ,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,41.13251,-122.80644,Individual Collection by hand,,Subsurface,FieldAcidified,8/8/2012 0:00,,1/1/1950 0:00,9/4/2012 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Total Organic Carbon,NAD83,Some review needed,ResultQualCode:DNQ,0.59,DNQ result displayed as the reported value,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Klamath Trinity Trend Montoring FYs 2002 2003,Russian River at Johnson's Beach,114RR1325,11/21/2002 0:00,1899-12-30 14:40:00,Midchannel,0.1,m,Grab,1,1,112902-04,12841,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,2.6,,0.1,0.1,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,38.49938,-122.999,Individual Collection by hand,,subsurface,LabAcidified,11/26/2002 0:00,,1/1/1950 0:00,11/29/2002 0:00,1,,AMS,AMS,A,Walk In,RB,-88.0,m,18.0,m,1.0,m,NR,,,,,,,,,Total Organic Carbon,WGS84,Passed,,2.6,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Klamath Trinity Trend Montoring FYs 2002 2003,Scott River at Jones Beach,105SC3291,10/9/2002 0:00,1899-12-30 13:05:00,Midchannel,0.1,m,Grab,1,1,AMS102902-2,12719,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,0.4,,0.1,0.1,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,41.63949,-123.05909,Individual Collection by hand,,subsurface,LabAcidified,10/14/2002 0:00,,1/1/1950 0:00,10/29/2002 0:00,1,,AMS,AMS,A,WalkIn,RB,-88.0,m,15.0,m,0.6,m,NR,,,,,,,,,Total Organic Carbon,WGS84,Passed,,0.4,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Russian River Monitoring FYs 2010 2011,Russian River at Vacation Beach,114RR1159,12/1/2011 0:00,1899-12-30 10:45:00,Midchannel,0.1,m,Grab,1,1,WPCL_8528_W_TOC,L-685-11-39,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,2.7,,0.5,1.0,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,38.48329,-123.0107,Individual Collection by hand,,Subsurface,FieldAcidified,12/1/2011 0:00,,,,1,,DFW-WPCL,DFW-WPCL,A,Walk In,RB,2.0,m,30.0,m,0.5,m,,,summer dam removed,,,,,,,Total Organic Carbon,WGS84,Passed,,2.7,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Russian River Monitoring FYs 2010 2011,Russian River below Healdsburg Memorial Beach,114RR2899,6/29/2011 0:00,1899-12-30 09:45:00,Midchannel,0.1,m,Grab,1,1,WPCL_7907_W_TOC,L-332-11-16,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,3.78,,0.5,1.0,=,,VAC,Com,Original StationCode:114RRHMB2,,,,BA,SWAMP_2007_WS,RWQCB1,,Water_Grab,38.59716,-122.85786,Individual Collection by hand,,Subsurface,FieldAcidified,6/29/2011 0:00,,,,1,,DFW-WPCL,DFW-WPCL,A,Other,RB,4.0,m,12.0,m,0.8,m,Bridge,US,Homeless camp just up stream from sample site.,,,,,,,Total Organic Carbon,WGS84,Passed,,3.78,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Russian River Monitoring FYs 2010 2011,Russian River below Healdsburg Memorial Beach,114RR2899,10/24/2011 0:00,1899-12-30 09:30:00,X,0.1,m,Grab,1,1,WPCL_8410_W_TOC,L-634-11-18,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,1.55,,0.5,1.0,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,RWQCB1,,Water_Grab,38.59716,-122.85786,Individual Collection by hand,,Subsurface,FieldAcidified,10/24/2011 0:00,,,,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Total Organic Carbon,WGS84,Passed,,1.55,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Russian River Monitoring FYs 2010 2011,Santa Rosa Creek at Willowside Road,114SR0761_SWAMP,10/12/2011 0:00,1899-12-30 09:30:00,Midchannel,0.1,m,Grab,1,1,WPCL_8401_W_TOC,L-612-11-30,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,6.15,,0.5,1.0,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,38.44517,-122.80685,Individual Collection by hand,,Subsurface,FieldAcidified,10/12/2011 0:00,,,,1,,DFW-WPCL,DFW-WPCL,A,Walk In,RB,1.0,m,2.0,m,0.3,m,Bridge,WI,,,,,,,,Total Organic Carbon,WGS84,Passed,,6.15,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Eel River Trend Monitoring  FYs 2009 2010,Eel River above Dos Rios,111ER6140,5/10/2010 0:00,1899-12-30 13:00:00,Bank,0.1,m,Grab,1,1,WPCL_6129_W_TOC,L-218-10-81,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,1.56,,0.5,1.0,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,MPSL-DFW,,Water_Grab,39.68738,-123.35943,Individual Collection by hand,,Subsurface,FieldAcidified,5/10/2010 0:00,,,,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Total Organic Carbon,WGS84,Passed,,1.56,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Eel River Trend Monitoring  FYs 2009 2010,Eel River above Dyerville,111ER2075,5/10/2010 0:00,1899-12-30 17:00:00,Bank,0.1,m,Grab,1,1,WPCL_6129_W_TOC,L-218-10-82,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,0.83,,0.5,1.0,DNQ,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,MPSL-DFW,,Water_Grab,40.3489,-123.91448,Individual Collection by hand,,Subsurface,FieldAcidified,5/10/2010 0:00,,,,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Total Organic Carbon,WGS84,Some review needed,ResultQualCode:DNQ,0.83,DNQ result displayed as the reported value,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Russian River Trend Monitoring FYs 2004 2005,Dry Creek at Warm Springs Dam,114DC3277,4/20/2005 0:00,1899-12-30 14:00:00,Midchannel,0.1,m,Grab,1,1,042605-01,22080,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,1.9,,0.1,0.1,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,38.71952,-123.00082,Individual Collection by hand,,subsurface,LabAcidified,4/22/2005 0:00,,,,1,,AMS,AMS,A,Walk In,,15.0,m,1.5,m,0.1,m,,,,,,,,,,Total Organic Carbon,WGS84,Passed,,1.9,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Eel River Trend Monitoring  FYs 2009 2010,Eel River d/s Van Arsdale Reservoir,111ER7910,3/29/2010 0:00,1899-12-30 12:20:00,Bank,0.1,m,Grab,1,1,WPCL_6110_W_TOC,L-141-10-77,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,11.4,,0.5,1.0,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,MPSL-DFW,,Water_Grab,39.38675,-123.11613,Individual Collection by hand,,Subsurface,FieldAcidified,3/30/2010 0:00,,,,1,,DFW-WPCL,DFW-WPCL,A,Walk In,LB,0.5,m,30.0,m,-88.0,m,GradeCont,US,,,,,,,,Total Organic Carbon,WGS84,Passed,,11.4,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Russian River Trend Monitoring FYs 2004 2005,Dry Creek at Warm Springs Dam,114DC3277,6/29/2005 0:00,1899-12-30 14:30:00,Midchannel,0.1,m,Grab,1,1,070705-03,22372,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,1.8,,0.1,0.1,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,38.71952,-123.00082,Individual Collection by hand,,subsurface,LabAcidified,7/1/2005 0:00,,,,1,,AMS,AMS,A,Walk In,RB,10.0,m,0.4,m,0.1,m,,,,,,,,,,Total Organic Carbon,WGS84,Passed,,1.8,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Eel River Trend Monitoring  FYs 2009 2010,Van Duzen River downstream of Yager Creek,111VD0160,10/14/2009 0:00,1899-12-30 08:00:00,Bank,0.1,m,Grab,1,1,WPCL_5748_W_TOC,L-659-09-70,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,1.25,,0.5,1.0,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,MPSL-DFW,,Water_Grab,40.5371,-124.14708,Individual Collection by hand,,Subsurface,LabAcidified,10/14/2009 0:00,,,11/10/2009 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,RB,0.5,m,10.0,m,0.3,m,Bridge,US,,,,,,,,Total Organic Carbon,WGS84,Passed,,1.25,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Garcia River Bioassessment Project 2009,Garcia River at SF Garcia River,113GAR046,6/8/2009 0:00,1899-12-30 15:30:00,X,0.1,m,Grab,1,1,WPCL_5103_W_TOC,L-321-09-26,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,,,0.5,1.0,ND,,VAC,Com,PHab & velocity collected on 6/09/2009,,,QC is w/L-321-09,BA,SWAMP_07_EMAP_01_WS,RWQCB1,,Water_Grab,38.85578,-123.56359,Individual Collection by hand,,Subsurface,LabAcidified,6/10/2009 0:00,,,7/3/2009 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Total Organic Carbon,WGS84,Passed,,0.25,ND result displayed as 1/2 the MDL,True,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Garcia River Bioassessment Project 2009,Mill Creek above Redwood Creek,113GAR089,8/5/2009 0:00,1899-12-30 13:00:00,X,0.1,m,Grab,1,1,WPCL_5497_W_TOC,L-499-09-19,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,0.56,,0.5,1.0,DNQ,,VAC,Com,no velocity reported; Diatom sample not received by lab; EMAP Phab not reported in dbase,,,QC is w/ L-461-09.,BA,SWAMP_07_EMAP_01_WS,RWQCB1,,Water_Grab,38.90824,-123.35092,Individual Collection by hand,,Subsurface,LabAcidified,8/6/2009 0:00,,,9/1/2009 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Total Organic Carbon,WGS84,Some review needed,ResultQualCode:DNQ,0.56,DNQ result displayed as the reported value,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Garcia River Bioassessment Project 2010,Mill Creek above Redwood Creek,113GAR089,6/14/2010 0:00,1899-12-30 15:30:00,X,0.1,m,Grab,1,1,WPCL_6331_W_TOC,L-323-10-19,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,0.94,,0.5,1.0,DNQ,,VAC,Com,EMAP Phab not reported in dbase,,,,BA,SWAMP_07_EMAP_01_WS,RWQCB1,,Water_Grab,38.90824,-123.35092,Individual Collection by hand,,Subsurface,FieldAcidified,6/14/2010 0:00,,,7/1/2010 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Total Organic Carbon,WGS84,Some review needed,ResultQualCode:DNQ,0.94,DNQ result displayed as the reported value,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Garcia River Bioassessment Project 2011,Garcia River above Signal Creek,113GAR015,8/23/2011 0:00,1899-12-30 14:15:00,X,0.1,m,Grab,1,1,WPCL_8112_W_TOC,L-479-11-17,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,1.47,,0.5,1.0,=,,VAC,Com,EMAP Phab not reported in dbase,,,,BA,SWAMP_07_EMAP_01_WS,RWQCB1,,Water_Grab,38.893128,-123.508853,Individual Collection by hand,,Subsurface,FieldAcidified,8/23/2011 0:00,,,9/10/2011 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Total Organic Carbon,WGS84,Passed,,1.47,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Russian River Trend Monitoring FYs 2004 2005,Eel River - North Fork near Mina,111NF1843,11/16/2004 0:00,1899-12-30 12:45:00,Thalweg,0.1,m,Grab,1,1,113004-02,21444,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,1.6,,0.1,0.1,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,39.93807,-123.35007,Individual Collection by hand,,Subsurface,LabAcidified,11/19/2004 0:00,,,11/30/2004 0:00,1,,AMS,AMS,A,Walk In,LB,4.0,m,10.5,m,0.5,m,,,,,,,,,,Total Organic Carbon,WGS84,Passed,,1.6,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
